,mvp
1997-06-05 00:00:00,1.0039900110791939
1997-06-06 00:00:00,1.0159606903765457
1997-06-09 00:00:00,1.0048677424935382
1997-06-10 00:00:00,1.0065668561713359
1997-06-11 00:00:00,1.0060515654352
1997-06-12 00:00:00,1.0066962313298402
1997-06-13 00:00:00,1.0055984876088091
1997-06-16 00:00:00,1.0061434983986492
1997-06-17 00:00:00,0.99613967133900483
1997-06-18 00:00:00,0.99326150037229832
1997-06-19 00:00:00,1.0098433230244701
1997-06-20 00:00:00,0.99479822418439978
1997-06-23 00:00:00,0.97938270250123771
1997-06-24 00:00:00,1.0198986203477105
1997-06-25 00:00:00,1.007173158724596
1997-06-26 00:00:00,0.9982282174381012
1997-06-27 00:00:00,0.99666414629456967
1997-07-01 00:00:00,1.0073974338058282
1997-07-02 00:00:00,1.0104584238683545
1997-07-03 00:00:00,1.0135882210007234
1997-07-07 00:00:00,0.98719529114931071
1997-07-08 00:00:00,1.0051209813780904
1997-07-09 00:00:00,0.99288364529314543
1997-07-10 00:00:00,1.0012715498637845
1997-07-11 00:00:00,1.0006090170391513
1997-07-14 00:00:00,1.0099428689435019
1997-07-15 00:00:00,0.99853939936591796
1997-07-16 00:00:00,1.0132495204290157
1997-07-17 00:00:00,0.99988558201043198
1997-07-18 00:00:00,0.98164397149084104
1997-07-21 00:00:00,0.99693413554448251
1997-07-22 00:00:00,1.0202466473550578
1997-07-23 00:00:00,0.99946086183064253
1997-07-24 00:00:00,0.99989855206664691
1997-07-25 00:00:00,1.0026923734459987
1997-07-28 00:00:00,0.9964534417086337
1997-07-29 00:00:00,0.99903454646130863
1997-07-30 00:00:00,1.0077869611432611
1997-08-01 00:00:00,0.98770808952617628
1997-08-04 00:00:00,1.0018469835313648
1997-08-05 00:00:00,0.99218408940015634
1997-08-06 00:00:00,1.0141493334047798
1997-08-07 00:00:00,0.9919896623115847
1997-08-08 00:00:00,0.99397638283749867
1997-08-11 00:00:00,0.99676806384949301
1997-08-12 00:00:00,0.99020839786665038
1997-08-13 00:00:00,1.0006994961521385
1997-08-14 00:00:00,1.0054026971848815
1997-08-15 00:00:00,0.97311167072533578
1997-08-18 00:00:00,1.016823592862772
1997-08-19 00:00:00,1.0052077183422363
1997-08-20 00:00:00,1.0148064865406448
1997-08-21 00:00:00,0.98494232651587732
1997-08-22 00:00:00,0.98990630569665461
1997-08-25 00:00:00,0.99606937647878369
1997-08-26 00:00:00,0.99390585160963107
1997-08-27 00:00:00,0.99845109047043812
1997-08-28 00:00:00,0.9820992525316834
1997-09-02 00:00:00,1.015013993677774
1997-09-03 00:00:00,1.0037892055971742
1997-09-04 00:00:00,1.0040702614183443
1997-09-05 00:00:00,1.0017728628779279
1997-09-08 00:00:00,0.99918874467917884
1997-09-09 00:00:00,1.0074860596741604
1997-09-10 00:00:00,0.98154750577730954
1997-09-11 00:00:00,0.98952013235167502
1997-09-12 00:00:00,1.0084075826308276
1997-09-15 00:00:00,1.0007359204474788
1997-09-16 00:00:00,1.0141596088264322
1997-09-17 00:00:00,0.99642206729591676
1997-09-18 00:00:00,1.0045724997038725
1997-09-19 00:00:00,0.99751999344161257
1997-09-22 00:00:00,1.0072201810204668
1997-09-23 00:00:00,0.99524748713020017
1997-09-24 00:00:00,1.0053879235521972
1997-09-25 00:00:00,0.99554191720358343
1997-09-26 00:00:00,0.99461684703285103
1997-09-29 00:00:00,1.0098080052193745
1997-10-01 00:00:00,1.0120125730467546
1997-10-02 00:00:00,0.99192472682995037
1997-10-03 00:00:00,1.0031403859440815
1997-10-06 00:00:00,1.0137653000896165
1997-10-07 00:00:00,1.0000818827418201
1997-10-08 00:00:00,0.99561694288664915
1997-10-09 00:00:00,0.99207785775572721
1997-10-10 00:00:00,1.0001069085514132
1997-10-13 00:00:00,1.00060520311882
1997-10-14 00:00:00,0.99443873142714334
1997-10-15 00:00:00,0.99858129672064921
1997-10-16 00:00:00,0.99779130716609032
1997-10-17 00:00:00,0.99369364012976524
1997-10-20 00:00:00,1.0068520738556166
1997-10-21 00:00:00,1.0101597614616609
1997-10-22 00:00:00,0.99779185038043428
